SERVICE_ID;SERVICENAME;SERVICETIME;CLIENT_ID
2;Социально-правовые;25.07.2022;1037
1;Социально-экономические;21.11.2022;766
2;Социально-правовые;05.04.2022;698
5;Социально-бытовые;22.11.2022;1519
2;Социально-правовые;27.12.2022;1704
2;Социально-правовые;01.07.2022;84
3;Социально-психологические;14.08.2022;977
4;Социально-медицинские;07.05.2022;1289
4;Социально-медицинские;17.11.2022;2367
4;Социально-медицинские;02.03.2022;717
1;Социально-экономические;15.04.2022;1622
5;Социально-бытовые;17.07.2022;1055
1;Социально-экономические;26.06.2022;705
3;Социально-психологические;19.04.2022;63
5;Социально-бытовые;23.12.2022;1708
4;Социально-медицинские;27.08.2022;313
1;Социально-экономические;26.01.2022;1080
1;Социально-экономические;06.12.2022;1911
1;Социально-экономические;10.09.2022;1072
2;Социально-правовые;20.04.2022;860
4;Социально-медицинские;08.09.2022;1499
4;Социально-медицинские;19.01.2022;491
1;Социально-экономические;25.05.2022;1795
3;Социально-психологические;13.02.2022;2082
1;Социально-экономические;16.01.2022;1551
1;Социально-экономические;30.06.2022;1204
2;Социально-правовые;15.05.2022;1397
1;Социально-экономические;11.08.2022;2351
1;Социально-экономические;15.03.2022;1923
2;Социально-правовые;13.09.2022;1926
1;Социально-экономические;17.10.2022;12
2;Социально-правовые;17.11.2022;243
1;Социально-экономические;03.03.2022;1595
5;Социально-бытовые;27.02.2022;638
5;Социально-бытовые;04.08.2022;2012
3;Социально-психологические;03.12.2022;362
5;Социально-бытовые;18.08.2022;2362
4;Социально-медицинские;15.08.2022;871
4;Социально-медицинские;27.01.2022;2164
2;Социально-правовые;29.06.2022;383
2;Социально-правовые;10.10.2022;1576
5;Социально-бытовые;13.03.2022;975
3;Социально-психологические;05.07.2022;1224
3;Социально-психологические;09.03.2022;551
5;Социально-бытовые;17.12.2022;1544
1;Социально-экономические;18.07.2022;724
2;Социально-правовые;17.01.2022;950
3;Социально-психологические;21.04.2022;1408
3;Социально-психологические;27.03.2022;1764
4;Социально-медицинские;07.02.2022;2148
5;Социально-бытовые;06.11.2022;492
3;Социально-психологические;01.04.2022;1399
2;Социально-правовые;16.05.2022;1182
4;Социально-медицинские;26.08.2022;1459
4;Социально-медицинские;06.10.2022;1336
4;Социально-медицинские;12.09.2022;1462
5;Социально-бытовые;15.08.2022;1767
2;Социально-правовые;15.09.2022;267
5;Социально-бытовые;01.02.2022;1012
1;Социально-экономические;02.10.2022;1176
3;Социально-психологические;28.04.2022;981
2;Социально-правовые;31.08.2022;147
2;Социально-правовые;19.11.2022;10
3;Социально-психологические;29.06.2022;210
4;Социально-медицинские;27.03.2022;851
5;Социально-бытовые;15.11.2022;935
1;Социально-экономические;03.03.2022;1914
2;Социально-правовые;24.11.2022;703
5;Социально-бытовые;29.05.2022;2203
1;Социально-экономические;13.09.2022;314
2;Социально-правовые;03.11.2022;585
5;Социально-бытовые;08.04.2022;1931
3;Социально-психологические;09.04.2022;1590
5;Социально-бытовые;24.10.2022;32
3;Социально-психологические;16.09.2022;1439
1;Социально-экономические;02.10.2022;1669
2;Социально-правовые;28.02.2022;487
3;Социально-психологические;06.02.2022;2023
2;Социально-правовые;24.02.2022;2050
2;Социально-правовые;27.04.2022;1406
4;Социально-медицинские;27.10.2022;2360
2;Социально-правовые;17.01.2022;1686
1;Социально-экономические;25.08.2022;2367
1;Социально-экономические;08.11.2022;954
4;Социально-медицинские;15.09.2022;323
1;Социально-экономические;19.10.2022;1162
3;Социально-психологические;01.11.2022;917
1;Социально-экономические;05.05.2022;546
5;Социально-бытовые;18.03.2022;1323
2;Социально-правовые;26.04.2022;975
4;Социально-медицинские;17.11.2022;625
4;Социально-медицинские;06.09.2022;1279
2;Социально-правовые;30.07.2022;733
1;Социально-экономические;02.07.2022;51
1;Социально-экономические;31.01.2022;2065
5;Социально-бытовые;13.03.2022;1468
1;Социально-экономические;26.05.2022;864
3;Социально-психологические;08.11.2022;946
2;Социально-правовые;09.07.2022;2285
4;Социально-медицинские;26.04.2022;1314
3;Социально-психологические;04.10.2022;1006
2;Социально-правовые;04.11.2022;2318
4;Социально-медицинские;11.10.2022;1308
2;Социально-правовые;05.04.2022;1612
2;Социально-правовые;22.12.2022;1245
2;Социально-правовые;11.05.2022;699
5;Социально-бытовые;31.10.2022;28
4;Социально-медицинские;17.04.2022;502
5;Социально-бытовые;17.05.2022;950
1;Социально-экономические;22.06.2022;2179
2;Социально-правовые;19.02.2022;1503
1;Социально-экономические;23.02.2022;1414
3;Социально-психологические;09.07.2022;1023
5;Социально-бытовые;07.08.2022;2332
3;Социально-психологические;10.05.2022;355
5;Социально-бытовые;16.11.2022;628
2;Социально-правовые;28.03.2022;1710
5;Социально-бытовые;17.05.2022;2342
1;Социально-экономические;29.06.2022;115
3;Социально-психологические;11.09.2022;1500
1;Социально-экономические;11.05.2022;1439
4;Социально-медицинские;11.12.2022;1446
5;Социально-бытовые;19.05.2022;526
2;Социально-правовые;05.03.2022;1697
3;Социально-психологические;09.12.2022;1214
4;Социально-медицинские;17.07.2022;975
1;Социально-экономические;04.09.2022;1407
5;Социально-бытовые;17.03.2022;1650
5;Социально-бытовые;01.11.2022;2191
1;Социально-экономические;10.05.2022;1610
5;Социально-бытовые;24.03.2022;1868
2;Социально-правовые;30.04.2022;147
2;Социально-правовые;12.09.2022;72
4;Социально-медицинские;05.05.2022;2031
2;Социально-правовые;06.10.2022;416
5;Социально-бытовые;09.07.2022;214
5;Социально-бытовые;16.03.2022;364
2;Социально-правовые;08.09.2022;1057
3;Социально-психологические;06.04.2022;513
1;Социально-экономические;28.10.2022;1992
5;Социально-бытовые;17.04.2022;815
5;Социально-бытовые;26.10.2022;61
2;Социально-правовые;22.02.2022;123
3;Социально-психологические;26.01.2022;1676
1;Социально-экономические;02.05.2022;739
2;Социально-правовые;19.04.2022;272
5;Социально-бытовые;15.11.2022;537
4;Социально-медицинские;19.05.2022;1784
3;Социально-психологические;13.10.2022;2037
3;Социально-психологические;13.10.2022;1518
2;Социально-правовые;31.07.2022;467
4;Социально-медицинские;18.01.2022;1796
2;Социально-правовые;30.12.2022;928
2;Социально-правовые;07.05.2022;980
1;Социально-экономические;30.03.2022;1070
4;Социально-медицинские;19.10.2022;54
2;Социально-правовые;05.06.2022;835
2;Социально-правовые;21.04.2022;675
5;Социально-бытовые;29.12.2022;475
4;Социально-медицинские;08.05.2022;2260
2;Социально-правовые;11.03.2022;2164
5;Социально-бытовые;26.06.2022;2353
5;Социально-бытовые;25.12.2022;606
5;Социально-бытовые;04.08.2022;2102
1;Социально-экономические;02.02.2022;1808
1;Социально-экономические;20.08.2022;655
4;Социально-медицинские;01.05.2022;1025
2;Социально-правовые;14.08.2022;32
4;Социально-медицинские;24.04.2022;785
2;Социально-правовые;16.03.2022;572
5;Социально-бытовые;05.07.2022;236
4;Социально-медицинские;29.11.2022;1942
1;Социально-экономические;10.04.2022;110
3;Социально-психологические;06.12.2022;1796
5;Социально-бытовые;24.06.2022;1795
4;Социально-медицинские;27.06.2022;1435
5;Социально-бытовые;10.10.2022;1075
4;Социально-медицинские;10.08.2022;1720
3;Социально-психологические;16.07.2022;554
1;Социально-экономические;06.09.2022;1369
1;Социально-экономические;14.08.2022;1833
5;Социально-бытовые;28.02.2022;1122
2;Социально-правовые;24.03.2022;2038
2;Социально-правовые;31.12.2022;885
1;Социально-экономические;31.03.2022;2320
4;Социально-медицинские;04.12.2022;850
3;Социально-психологические;24.12.2022;787
3;Социально-психологические;12.06.2022;500
3;Социально-психологические;28.12.2022;1237
1;Социально-экономические;28.10.2022;2067
4;Социально-медицинские;15.02.2022;541
1;Социально-экономические;21.01.2022;1453
4;Социально-медицинские;27.07.2022;1519
3;Социально-психологические;20.09.2022;1737
4;Социально-медицинские;27.02.2022;339
5;Социально-бытовые;08.10.2022;414
2;Социально-правовые;15.11.2022;690
3;Социально-психологические;05.11.2022;216
4;Социально-медицинские;11.12.2022;1589
1;Социально-экономические;20.06.2022;465
5;Социально-бытовые;31.08.2022;254
1;Социально-экономические;21.01.2022;480
4;Социально-медицинские;26.07.2022;1084
4;Социально-медицинские;28.08.2022;306
4;Социально-медицинские;16.04.2022;2058
2;Социально-правовые;14.02.2022;923
5;Социально-бытовые;07.09.2022;600
3;Социально-психологические;19.03.2022;71
1;Социально-экономические;09.11.2022;1939
2;Социально-правовые;26.05.2022;2312
1;Социально-экономические;07.08.2022;2163
4;Социально-медицинские;07.08.2022;2223
1;Социально-экономические;16.10.2022;1178
1;Социально-экономические;06.12.2022;73
4;Социально-медицинские;12.09.2022;928
1;Социально-экономические;09.08.2022;2216
4;Социально-медицинские;07.04.2022;1345
3;Социально-психологические;19.09.2022;1620
4;Социально-медицинские;02.11.2022;342
4;Социально-медицинские;03.03.2022;2093
3;Социально-психологические;31.05.2022;1679
1;Социально-экономические;29.12.2022;1051
2;Социально-правовые;05.11.2022;1862
1;Социально-экономические;24.06.2022;1509
4;Социально-медицинские;14.06.2022;741
5;Социально-бытовые;26.08.2022;1006
5;Социально-бытовые;24.11.2022;1782
4;Социально-медицинские;02.04.2022;671
4;Социально-медицинские;19.12.2022;726
1;Социально-экономические;18.10.2022;1643
4;Социально-медицинские;24.09.2022;835
1;Социально-экономические;06.11.2022;1626
4;Социально-медицинские;23.10.2022;1541
5;Социально-бытовые;12.06.2022;549
5;Социально-бытовые;17.09.2022;1566
1;Социально-экономические;26.12.2022;774
4;Социально-медицинские;06.02.2022;1030
3;Социально-психологические;12.01.2022;80
5;Социально-бытовые;13.08.2022;1969
3;Социально-психологические;15.04.2022;2116
2;Социально-правовые;13.08.2022;188
2;Социально-правовые;12.03.2022;1745
2;Социально-правовые;20.06.2022;1906
2;Социально-правовые;20.10.2022;1432
1;Социально-экономические;29.03.2022;1657
3;Социально-психологические;07.11.2022;1357
2;Социально-правовые;16.12.2022;593
2;Социально-правовые;05.05.2022;452
3;Социально-психологические;02.04.2022;2316
4;Социально-медицинские;03.05.2022;672
3;Социально-психологические;07.11.2022;1254
5;Социально-бытовые;21.06.2022;1016
5;Социально-бытовые;17.08.2022;1858
3;Социально-психологические;16.01.2022;1943
5;Социально-бытовые;20.12.2022;1200
3;Социально-психологические;08.03.2022;106
4;Социально-медицинские;18.08.2022;130
2;Социально-правовые;26.04.2022;2040
1;Социально-экономические;26.05.2022;20
5;Социально-бытовые;29.01.2022;779
2;Социально-правовые;29.04.2022;190
2;Социально-правовые;27.09.2022;1122
4;Социально-медицинские;13.12.2022;2235
3;Социально-психологические;14.12.2022;240
3;Социально-психологические;13.07.2022;1907
3;Социально-психологические;09.08.2022;1750
3;Социально-психологические;10.08.2022;1647
1;Социально-экономические;18.06.2022;174
3;Социально-психологические;20.09.2022;1086
5;Социально-бытовые;26.06.2022;2142
2;Социально-правовые;18.03.2022;925
4;Социально-медицинские;13.06.2022;220
2;Социально-правовые;25.11.2022;2299
2;Социально-правовые;15.03.2022;1264
3;Социально-психологические;10.10.2022;1362
1;Социально-экономические;31.10.2022;234
2;Социально-правовые;30.10.2022;1465
5;Социально-бытовые;14.03.2022;1877
1;Социально-экономические;14.03.2022;1472
4;Социально-медицинские;07.05.2022;885
2;Социально-правовые;22.05.2022;1219
2;Социально-правовые;31.12.2022;1470
1;Социально-экономические;23.03.2022;1779
5;Социально-бытовые;12.01.2022;112
4;Социально-медицинские;26.03.2022;804
3;Социально-психологические;02.11.2022;997
2;Социально-правовые;11.06.2022;671
2;Социально-правовые;26.10.2022;1674
3;Социально-психологические;22.03.2022;207
4;Социально-медицинские;19.10.2022;2011
4;Социально-медицинские;15.12.2022;112
1;Социально-экономические;01.11.2022;2071
4;Социально-медицинские;19.04.2022;2363
1;Социально-экономические;10.12.2022;2089
2;Социально-правовые;02.11.2022;1496
5;Социально-бытовые;28.05.2022;2051
4;Социально-медицинские;08.05.2022;1641
2;Социально-правовые;06.09.2022;1660
4;Социально-медицинские;21.07.2022;326
5;Социально-бытовые;16.08.2022;818
1;Социально-экономические;03.10.2022;523
2;Социально-правовые;04.10.2022;693
1;Социально-экономические;13.11.2022;675
4;Социально-медицинские;21.05.2022;2057
2;Социально-правовые;30.10.2022;2067
1;Социально-экономические;23.08.2022;2183
2;Социально-правовые;15.11.2022;1056
4;Социально-медицинские;22.10.2022;952
2;Социально-правовые;18.03.2022;2267
4;Социально-медицинские;04.04.2022;403
5;Социально-бытовые;26.02.2022;2032
3;Социально-психологические;22.08.2022;1618
3;Социально-психологические;23.05.2022;1274
4;Социально-медицинские;21.06.2022;706
4;Социально-медицинские;11.11.2022;719
2;Социально-правовые;09.02.2022;1520
3;Социально-психологические;06.07.2022;921
3;Социально-психологические;09.03.2022;625
2;Социально-правовые;07.05.2022;2072
4;Социально-медицинские;23.09.2022;523
5;Социально-бытовые;08.12.2022;1174
4;Социально-медицинские;04.10.2022;2081
5;Социально-бытовые;22.04.2022;33
5;Социально-бытовые;13.08.2022;459
5;Социально-бытовые;09.10.2022;466
5;Социально-бытовые;23.11.2022;1810
4;Социально-медицинские;31.12.2022;68
3;Социально-психологические;31.12.2022;837
1;Социально-экономические;07.07.2022;1120
4;Социально-медицинские;06.10.2022;664
1;Социально-экономические;26.03.2022;830
4;Социально-медицинские;23.03.2022;1756
4;Социально-медицинские;20.07.2022;728
4;Социально-медицинские;25.11.2022;381
4;Социально-медицинские;19.05.2022;1165
1;Социально-экономические;16.02.2022;608
3;Социально-психологические;27.06.2022;1757
4;Социально-медицинские;12.04.2022;1490
4;Социально-медицинские;03.06.2022;1358
3;Социально-психологические;20.11.2022;2081
3;Социально-психологические;22.09.2022;1682
2;Социально-правовые;08.02.2022;1674
3;Социально-психологические;02.03.2022;963
1;Социально-экономические;11.08.2022;671
2;Социально-правовые;03.09.2022;2199
5;Социально-бытовые;09.08.2022;503
3;Социально-психологические;23.02.2022;599
5;Социально-бытовые;22.02.2022;1687
3;Социально-психологические;16.02.2022;45
1;Социально-экономические;28.05.2022;1054
1;Социально-экономические;02.11.2022;830
3;Социально-психологические;19.03.2022;2360
1;Социально-экономические;20.02.2022;1836
1;Социально-экономические;28.04.2022;262
5;Социально-бытовые;28.01.2022;429
4;Социально-медицинские;31.05.2022;1443
4;Социально-медицинские;02.06.2022;1296
3;Социально-психологические;21.07.2022;1540
4;Социально-медицинские;29.05.2022;1659
1;Социально-экономические;09.05.2022;596
3;Социально-психологические;27.11.2022;1897
3;Социально-психологические;30.10.2022;1320
4;Социально-медицинские;21.04.2022;649
5;Социально-бытовые;28.04.2022;1586
1;Социально-экономические;19.01.2022;89
4;Социально-медицинские;01.02.2022;2071
3;Социально-психологические;09.06.2022;1132
4;Социально-медицинские;19.07.2022;660
5;Социально-бытовые;24.12.2022;237
2;Социально-правовые;09.06.2022;1280
4;Социально-медицинские;24.05.2022;1323
2;Социально-правовые;07.05.2022;34
2;Социально-правовые;23.12.2022;833
1;Социально-экономические;14.04.2022;578
1;Социально-экономические;18.05.2022;1497
2;Социально-правовые;21.09.2022;613
4;Социально-медицинские;15.04.2022;1210
3;Социально-психологические;13.08.2022;1499
5;Социально-бытовые;02.08.2022;81
5;Социально-бытовые;14.03.2022;1918
2;Социально-правовые;03.09.2022;872
2;Социально-правовые;02.04.2022;590
3;Социально-психологические;15.12.2022;1625
4;Социально-медицинские;19.03.2022;1763
4;Социально-медицинские;30.07.2022;795
3;Социально-психологические;14.05.2022;1526
5;Социально-бытовые;10.10.2022;374
1;Социально-экономические;23.06.2022;1964
4;Социально-медицинские;15.12.2022;460
4;Социально-медицинские;04.02.2022;1242
5;Социально-бытовые;29.06.2022;930
2;Социально-правовые;11.10.2022;1581
3;Социально-психологические;18.08.2022;518
1;Социально-экономические;14.03.2022;1359
5;Социально-бытовые;23.11.2022;695
3;Социально-психологические;06.12.2022;1011
1;Социально-экономические;09.09.2022;2043
3;Социально-психологические;13.05.2022;1851
3;Социально-психологические;20.08.2022;707
1;Социально-экономические;07.06.2022;1532
2;Социально-правовые;01.05.2022;89
2;Социально-правовые;27.08.2022;112
2;Социально-правовые;27.11.2022;338
4;Социально-медицинские;05.12.2022;1415
1;Социально-экономические;24.04.2022;34
1;Социально-экономические;27.09.2022;2272
3;Социально-психологические;05.04.2022;2329
1;Социально-экономические;12.09.2022;959
2;Социально-правовые;14.01.2022;754
1;Социально-экономические;24.01.2022;1910
1;Социально-экономические;30.06.2022;319
2;Социально-правовые;06.11.2022;1422
2;Социально-правовые;18.05.2022;2336
3;Социально-психологические;12.06.2022;1625
3;Социально-психологические;28.12.2022;954
4;Социально-медицинские;05.03.2022;1505
2;Социально-правовые;16.10.2022;1558
3;Социально-психологические;21.06.2022;1662
5;Социально-бытовые;18.06.2022;1092
4;Социально-медицинские;05.07.2022;1219
1;Социально-экономические;03.05.2022;479
5;Социально-бытовые;26.05.2022;513
1;Социально-экономические;17.10.2022;1235
2;Социально-правовые;28.10.2022;2296
4;Социально-медицинские;27.04.2022;1149
5;Социально-бытовые;05.05.2022;639
2;Социально-правовые;24.03.2022;1101
5;Социально-бытовые;22.04.2022;712
1;Социально-экономические;26.03.2022;2167
5;Социально-бытовые;20.11.2022;248
2;Социально-правовые;24.06.2022;1038
5;Социально-бытовые;13.10.2022;1619
5;Социально-бытовые;03.02.2022;108
5;Социально-бытовые;05.08.2022;1326
3;Социально-психологические;19.05.2022;452
2;Социально-правовые;24.12.2022;389
4;Социально-медицинские;10.03.2022;1816
3;Социально-психологические;07.08.2022;1352
4;Социально-медицинские;24.06.2022;13
3;Социально-психологические;31.08.2022;2245
5;Социально-бытовые;11.09.2022;1048
4;Социально-медицинские;19.06.2022;1160
3;Социально-психологические;28.10.2022;895
4;Социально-медицинские;24.11.2022;330
3;Социально-психологические;26.03.2022;1027
4;Социально-медицинские;30.08.2022;1027
3;Социально-психологические;20.11.2022;1676
2;Социально-правовые;06.08.2022;832
4;Социально-медицинские;13.03.2022;887
1;Социально-экономические;01.11.2022;119
5;Социально-бытовые;15.04.2022;1369
5;Социально-бытовые;02.11.2022;2096
3;Социально-психологические;31.10.2022;1824
4;Социально-медицинские;20.04.2022;2278
5;Социально-бытовые;10.08.2022;828
5;Социально-бытовые;27.09.2022;378
4;Социально-медицинские;21.09.2022;1653
4;Социально-медицинские;27.09.2022;11
5;Социально-бытовые;18.12.2022;1638
3;Социально-психологические;15.05.2022;2177
5;Социально-бытовые;17.08.2022;1181
5;Социально-бытовые;21.09.2022;138
1;Социально-экономические;15.04.2022;1376
4;Социально-медицинские;21.03.2022;1989
5;Социально-бытовые;29.08.2022;1051
4;Социально-медицинские;16.05.2022;753
5;Социально-бытовые;13.12.2022;1907
3;Социально-психологические;15.10.2022;1037
2;Социально-правовые;04.06.2022;1001
5;Социально-бытовые;05.10.2022;1956
4;Социально-медицинские;28.03.2022;1540
1;Социально-экономические;18.10.2022;1194
1;Социально-экономические;05.10.2022;2008
1;Социально-экономические;15.07.2022;1376
1;Социально-экономические;17.11.2022;1508
3;Социально-психологические;01.10.2022;254
1;Социально-экономические;02.04.2022;1853
5;Социально-бытовые;07.04.2022;80
2;Социально-правовые;02.04.2022;1169
1;Социально-экономические;07.03.2022;929
3;Социально-психологические;28.12.2022;1642
4;Социально-медицинские;13.11.2022;89
5;Социально-бытовые;15.09.2022;2267
2;Социально-правовые;17.01.2022;1889
2;Социально-правовые;20.12.2022;2270
5;Социально-бытовые;05.07.2022;385
1;Социально-экономические;08.04.2022;1145
5;Социально-бытовые;12.03.2022;476
1;Социально-экономические;20.07.2022;1204
1;Социально-экономические;17.05.2022;929
3;Социально-психологические;18.04.2022;1930
5;Социально-бытовые;19.05.2022;1846
3;Социально-психологические;27.07.2022;1855
4;Социально-медицинские;27.04.2022;1103
1;Социально-экономические;20.03.2022;2273
1;Социально-экономические;03.11.2022;707
3;Социально-психологические;17.08.2022;398
4;Социально-медицинские;19.10.2022;363
2;Социально-правовые;07.10.2022;604
1;Социально-экономические;05.05.2022;272
5;Социально-бытовые;14.05.2022;185
4;Социально-медицинские;05.03.2022;478
2;Социально-правовые;23.01.2022;2063
2;Социально-правовые;15.12.2022;1768
2;Социально-правовые;28.06.2022;1548
2;Социально-правовые;30.01.2022;299
2;Социально-правовые;09.05.2022;1547
5;Социально-бытовые;14.04.2022;418
3;Социально-психологические;22.10.2022;1731
4;Социально-медицинские;25.07.2022;2265
1;Социально-экономические;12.05.2022;1352
3;Социально-психологические;12.09.2022;1017
2;Социально-правовые;03.09.2022;34
5;Социально-бытовые;24.11.2022;743
2;Социально-правовые;31.12.2022;1750
3;Социально-психологические;08.05.2022;1385
1;Социально-экономические;17.08.2022;1645
3;Социально-психологические;17.02.2022;1535
4;Социально-медицинские;13.11.2022;681
1;Социально-экономические;08.12.2022;5
3;Социально-психологические;19.01.2022;998
3;Социально-психологические;15.09.2022;422
4;Социально-медицинские;17.02.2022;1850
1;Социально-экономические;04.05.2022;2159
1;Социально-экономические;23.07.2022;1736
4;Социально-медицинские;19.02.2022;1501
5;Социально-бытовые;20.12.2022;1029
3;Социально-психологические;22.04.2022;2330
2;Социально-правовые;02.04.2022;2027
4;Социально-медицинские;23.03.2022;1246
2;Социально-правовые;10.12.2022;861
5;Социально-бытовые;23.11.2022;1595
5;Социально-бытовые;05.02.2022;241
2;Социально-правовые;14.03.2022;1974
5;Социально-бытовые;18.01.2022;635
3;Социально-психологические;30.03.2022;961
3;Социально-психологические;15.08.2022;1937
1;Социально-экономические;13.08.2022;1034
2;Социально-правовые;12.06.2022;1410
3;Социально-психологические;01.10.2022;1446
3;Социально-психологические;03.02.2022;512
3;Социально-психологические;30.01.2022;595
4;Социально-медицинские;27.10.2022;1422
2;Социально-правовые;03.02.2022;1908
4;Социально-медицинские;15.08.2022;710
3;Социально-психологические;07.06.2022;1450
2;Социально-правовые;12.04.2022;2334
2;Социально-правовые;01.07.2022;356
2;Социально-правовые;11.11.2022;2265
3;Социально-психологические;26.11.2022;2005
1;Социально-экономические;28.10.2022;1360
5;Социально-бытовые;06.06.2022;1905
4;Социально-медицинские;26.05.2022;2152
1;Социально-экономические;18.01.2022;1101
1;Социально-экономические;22.03.2022;713
1;Социально-экономические;01.06.2022;2193
2;Социально-правовые;04.10.2022;1285
1;Социально-экономические;13.01.2022;26
3;Социально-психологические;05.05.2022;205
2;Социально-правовые;30.12.2022;1998
1;Социально-экономические;28.11.2022;472
3;Социально-психологические;03.07.2022;218
1;Социально-экономические;23.11.2022;1575
5;Социально-бытовые;24.08.2022;1042
2;Социально-правовые;26.06.2022;1528
1;Социально-экономические;21.11.2022;437
3;Социально-психологические;26.11.2022;820
4;Социально-медицинские;16.08.2022;1668
5;Социально-бытовые;28.10.2022;2071
3;Социально-психологические;06.03.2022;387
5;Социально-бытовые;13.03.2022;1671
3;Социально-психологические;04.08.2022;1973
2;Социально-правовые;02.03.2022;707
4;Социально-медицинские;14.09.2022;2137
2;Социально-правовые;29.12.2022;759
3;Социально-психологические;27.12.2022;52
3;Социально-психологические;05.07.2022;1556
1;Социально-экономические;12.11.2022;24
1;Социально-экономические;06.11.2022;1575
4;Социально-медицинские;31.03.2022;172
4;Социально-медицинские;18.06.2022;817
3;Социально-психологические;01.07.2022;1842
2;Социально-правовые;14.08.2022;1543
2;Социально-правовые;19.03.2022;1087
1;Социально-экономические;15.11.2022;1522
1;Социально-экономические;18.02.2022;2112
4;Социально-медицинские;20.01.2022;2354
1;Социально-экономические;12.10.2022;419
3;Социально-психологические;05.02.2022;1639
3;Социально-психологические;06.02.2022;725
2;Социально-правовые;06.05.2022;1428
5;Социально-бытовые;08.02.2022;965
4;Социально-медицинские;29.05.2022;2215
4;Социально-медицинские;11.08.2022;601
5;Социально-бытовые;22.06.2022;1904
1;Социально-экономические;18.08.2022;1027
4;Социально-медицинские;14.05.2022;216
3;Социально-психологические;07.04.2022;497
3;Социально-психологические;19.09.2022;1449
5;Социально-бытовые;23.10.2022;1817
1;Социально-экономические;23.05.2022;368
5;Социально-бытовые;31.10.2022;1235
5;Социально-бытовые;07.06.2022;1679
4;Социально-медицинские;01.08.2022;1683
3;Социально-психологические;16.11.2022;1942
2;Социально-правовые;22.02.2022;2059
4;Социально-медицинские;23.11.2022;1186
1;Социально-экономические;23.08.2022;2151
2;Социально-правовые;24.03.2022;1935
2;Социально-правовые;09.07.2022;971
1;Социально-экономические;22.07.2022;316
2;Социально-правовые;09.02.2022;1904
2;Социально-правовые;28.10.2022;1857
4;Социально-медицинские;13.09.2022;35
5;Социально-бытовые;30.04.2022;100
4;Социально-медицинские;25.06.2022;1069
5;Социально-бытовые;08.05.2022;1294
5;Социально-бытовые;11.09.2022;756
1;Социально-экономические;25.10.2022;1498
1;Социально-экономические;11.05.2022;1854
3;Социально-психологические;13.07.2022;2322
1;Социально-экономические;03.08.2022;500
5;Социально-бытовые;15.10.2022;559
5;Социально-бытовые;11.11.2022;1624
3;Социально-психологические;17.05.2022;1626
3;Социально-психологические;19.04.2022;1187
4;Социально-медицинские;11.09.2022;2343
2;Социально-правовые;29.03.2022;393
4;Социально-медицинские;03.10.2022;1564
1;Социально-экономические;07.12.2022;1053
5;Социально-бытовые;03.03.2022;31
3;Социально-психологические;24.11.2022;637
2;Социально-правовые;22.02.2022;621
5;Социально-бытовые;01.12.2022;2054
1;Социально-экономические;23.08.2022;1092
1;Социально-экономические;27.03.2022;316
4;Социально-медицинские;13.05.2022;324
4;Социально-медицинские;11.08.2022;1102
4;Социально-медицинские;05.11.2022;1862
4;Социально-медицинские;10.03.2022;2013
3;Социально-психологические;05.10.2022;888
5;Социально-бытовые;01.08.2022;1717
5;Социально-бытовые;19.03.2022;528
4;Социально-медицинские;21.05.2022;774
4;Социально-медицинские;26.06.2022;106
2;Социально-правовые;24.09.2022;486
3;Социально-психологические;12.05.2022;1810
4;Социально-медицинские;09.12.2022;2024
1;Социально-экономические;16.02.2022;2039
5;Социально-бытовые;15.11.2022;679
5;Социально-бытовые;09.04.2022;1024
1;Социально-экономические;24.10.2022;464
3;Социально-психологические;22.05.2022;703
4;Социально-медицинские;03.05.2022;57
2;Социально-правовые;26.12.2022;325
4;Социально-медицинские;14.07.2022;1787
2;Социально-правовые;25.06.2022;1506
2;Социально-правовые;02.02.2022;720
3;Социально-психологические;21.12.2022;1735
3;Социально-психологические;28.08.2022;1826
1;Социально-экономические;21.08.2022;2314
5;Социально-бытовые;02.06.2022;2133
3;Социально-психологические;05.05.2022;2174
2;Социально-правовые;11.12.2022;1980
5;Социально-бытовые;17.01.2022;178
4;Социально-медицинские;07.04.2022;60
4;Социально-медицинские;16.01.2022;2321
1;Социально-экономические;09.02.2022;722
5;Социально-бытовые;10.08.2022;2270
5;Социально-бытовые;03.09.2022;331
4;Социально-медицинские;26.03.2022;1577
3;Социально-психологические;12.02.2022;783
3;Социально-психологические;09.03.2022;136
3;Социально-психологические;08.02.2022;1920
3;Социально-психологические;12.07.2022;248
3;Социально-психологические;23.09.2022;650
3;Социально-психологические;22.03.2022;362
2;Социально-правовые;15.02.2022;1145
3;Социально-психологические;04.08.2022;2334
2;Социально-правовые;20.07.2022;1630
5;Социально-бытовые;13.08.2022;904
2;Социально-правовые;26.09.2022;207
3;Социально-психологические;22.07.2022;1226
1;Социально-экономические;30.01.2022;2247
5;Социально-бытовые;07.09.2022;1968
3;Социально-психологические;13.07.2022;1356
3;Социально-психологические;28.06.2022;134
2;Социально-правовые;09.08.2022;346
4;Социально-медицинские;09.08.2022;1874
3;Социально-психологические;04.12.2022;2031
4;Социально-медицинские;05.07.2022;148
5;Социально-бытовые;01.06.2022;127
5;Социально-бытовые;30.05.2022;1424
5;Социально-бытовые;30.10.2022;1307
2;Социально-правовые;07.09.2022;621
5;Социально-бытовые;21.11.2022;1034
3;Социально-психологические;22.09.2022;2209
4;Социально-медицинские;27.06.2022;285
5;Социально-бытовые;06.11.2022;1214
